,Time,InputLaser,AbsoluteAbsorption,AbsAbsorptionUncertainty,RelativeAbsorption,CameraTrigger,FrameTrigger,FrameNumber
376,-0.00195408,-0.099822,-0.236008,0,-0.122761,1,0,0
377,-0.00195404,-0.099822,-0.693012,0,-0.360474,1,0,0
378,-0.001954,-0.099822,0.694532,0,0.361265,1,0,0
379,-0.00195396,-0.099822,-0.295052,0,-0.153473,1,0,0
380,-0.00195392,-0.099822,-0.8111,0,-0.421899,1,0,0
381,-0.00195388,-0.099822,0.930709,0,0.484114,1,0,0
382,-0.00195384,-0.099822,0.428832,0,0.223059,1,0,0
383,-0.0019538,-0.099822,-1.120493,0,-0.582831,1,0,0
384,-0.00195376,-0.099822,-2.478514,0,-1.289214,1,0,0
385,-0.00195372,-0.099822,-1.696766,0,-0.882583,1,0,0
386,-0.00195368,-0.099822,-1.269285,0,-0.660226,1,0,0
387,-0.00195364,-0.099822,-0.767408,0,-0.399172,1,0,0
388,-0.0019536,-0.099822,-0.309223,0,-0.160844,1,0,0
389,-0.00195356,-0.099822,0.443002,0,0.23043,1,0,0
390,-0.00195352,-0.099822,0.088736,0,0.046157,1,0,0
391,-0.00195348,-0.099822,-0.102568,0,-0.053351,1,0,0
392,-0.00195344,-0.099822,-0.236008,0,-0.122761,1,0,0
393,-0.0019534,-0.099822,-0.014001,0,-0.007283,1,0,0
394,-0.00195336,-0.099822,1.845897,0,0.960155,1,0,0
395,-0.00195332,-0.099822,-0.633967,0,-0.329762,1,0,0
396,-0.00195328,-0.099822,0.326095,0,0.16962,1,0,0
397,-0.00195324,-0.099822,0.635487,0,0.330552,1,0,0
398,-0.0019532,-0.099822,0.000169,0,8.82E-05,1,0,0
399,-0.00195316,-0.099822,-0.236008,0,-0.122761,1,0,0
400,-0.00195312,-0.099822,-0.073046,0,-0.037995,1,0,0
