,Time,InputLaser,AbsoluteAbsorption,AbsAbsorptionUncertainty,RelativeAbsorption,CameraTrigger,FrameTrigger,FrameNumber
27598,-0.00054564,0,0.05774,--,0.05649,1,0,0
27599,-0.0005456,0,0.44595,--,0.43629,1,0,0
27600,-0.00054556,0,-0.21446,--,-0.20982,1,0,0
27601,-0.00054552,0,0.73309,--,0.7172,1,0,0
27602,-0.00054548,0,0.56081,--,0.54866,1,0,0
27603,-0.00054544,0,-0.48782,--,-0.47725,1,0,0
27604,-0.0005454,0,-0.3006,--,-0.29409,1,0,0
27605,-0.00054536,0,-0.21446,--,-0.20982,1,0,0
27606,-0.00054532,0,-0.54524,--,-0.53343,1,0,0
27607,-0.00054528,0,1.06387,--,1.04082,1,0,0
27608,-0.00054524,0,-0.44417,--,-0.43455,1,0,0
27609,-0.0005452,0,0.66073,--,0.64641,1,0,0
27610,-0.00054516,0,0.04396,--,0.04301,1,0,0
27611,-0.00054512,0,-0.61645,--,-0.6031,1,0,0
27612,-0.00054508,0,-1.10459,--,-1.08065,1,0,0
27613,-0.00054504,0,-0.77495,--,-0.75816,1,0,0
27614,-0.000545,0,0.15882,--,0.15537,1,0,0
27615,-0.00054496,0,0.30238,--,0.29583,1,0,0
27616,-0.00054492,0,0.50338,--,0.49247,1,0,0
27617,-0.00054488,0,-0.08582,--,-0.08396,1,0,0
27618,-0.00054484,0,-0.87488,--,-0.85592,1,0,0
27619,-0.0005448,0,-1.10459,--,-1.08065,1,0,0
27620,-0.00054476,0,0.66073,--,0.64641,1,0,0
27621,-0.00054472,0,0.30238,--,0.29583,1,0,0
27622,-0.00054468,0,0.7618,--,0.7453,1,0,0
27623,-0.00054464,0,0.73309,--,0.7172,1,0,0
27624,-0.0005446,0,0.89044,--,0.87114,1,0,0
27625,-0.00054456,0,0.57459,--,0.56214,1,0,0
27626,-0.00054452,0,0.4896,--,0.47899,1,0,0
27627,-0.00054448,0,-0.41546,--,-0.40646,1,0,0
27628,-0.00054444,0,0.94787,--,0.92733,1,0,0
27629,-0.0005444,0,1.12015,--,1.09588,1,0,0
27630,-0.00054436,0,-0.5016,--,-0.49073,1,0,0
27631,-0.00054432,0,-0.18575,--,-0.18172,1,0,0
27632,-0.00054428,0,-0.67388,--,-0.65928,1,0,0
27633,-0.00054424,0,-1.03338,--,-1.01098,1,0,0
27634,-0.0005442,0,-1.21944,--,-1.19302,1,0,0
27635,-0.00054416,0,-0.61645,--,-0.6031,1,0,0
27636,-0.00054412,0,0.4896,--,0.47899,1,0,0
27637,-0.00054408,0,-0.77495,--,-0.75816,1,0,0
27638,-0.00054404,0,-0.3431,--,-0.33566,1,0,0
27639,-0.000544,0,0.01525,--,0.01492,1,0,0
27640,-0.00054396,0,-0.28567,--,-0.27948,1,0,0
27641,-0.00054392,0,0.6033,--,0.59023,1,0,0
27642,-0.00054388,0,-0.41546,--,-0.40646,1,0,0
27643,-0.00054384,0,1.26487,--,1.23746,1,0,0
27644,-0.0005438,0,0.74687,--,0.73069,1,0,0
27645,-0.00054376,0,0.34488,--,0.33741,1,0,0
27646,-0.00054372,0,0.70438,--,0.68911,1,0,0
27647,-0.00054368,0,-0.57396,--,-0.56152,1,0,0
27648,-0.00054364,0,-0.51538,--,-0.50421,1,0,0
27649,-0.0005436,0,0.66073,--,0.64641,1,0,0
27650,-0.00054356,0,0.4896,--,0.47899,1,0,0
27651,-0.00054352,0,1.57957,--,1.54534,1,0,0
27652,-0.00054348,0,0.23003,--,0.22504,1,0,0
27653,-0.00054344,0,0.57459,--,0.56214,1,0,0
27654,-0.0005434,0,-0.61645,--,-0.6031,1,0,0
27655,-0.00054336,0,-0.94609,--,-0.92559,1,0,0
27656,-0.00054332,0,-0.5016,--,-0.49073,1,0,0
27657,-0.00054328,0,0.34488,--,0.33741,1,0,0
27658,-0.00054324,0,-0.61645,--,-0.6031,1,0,0
27659,-0.0005432,0,3.16E-04,--,3.09E-04,1,0,0
27660,-0.00054316,0,0.94787,--,0.92733,1,0,0
27661,-0.00054312,0,-1.46293,--,-1.43123,1,0,0
27662,-0.00054308,0,0.15882,--,0.15537,1,0,0
27663,-0.00054304,0,0.10139,--,0.09919,1,0,0
27664,-0.000543,0,-0.31554,--,-0.3087,1,0,0
27665,-0.00054296,0,-0.61645,--,-0.6031,1,0,0
27666,-0.00054292,0,0.86288,--,0.84418,1,0,0
27667,-0.00054288,0,-0.51538,--,-0.50421,1,0,0
27668,-0.00054284,0,-0.53031,--,-0.51882,1,0,0
27669,-0.0005428,0,0.30238,--,0.29583,1,0,0
27670,-0.00054276,0,0.6033,--,0.59023,1,0,0
27671,-0.00054272,0,0.70438,--,0.68911,1,0,0
27672,-0.00054268,0,-0.25696,--,-0.25139,1,0,0
27673,-0.00054264,0,1.12015,--,1.09588,1,0,0
27674,-0.0005426,0,-0.37296,--,-0.36488,1,0,0
27675,-0.00054256,0,-0.28567,--,-0.27948,1,0,0
27676,-0.00054252,0,0.91916,--,0.89924,1,0,0
27677,-0.00054248,0,0.77559,--,0.75878,1,0,0
27678,-0.00054244,0,0.4896,--,0.47899,1,0,0
27679,-0.0005424,0,-0.0284,--,-0.02778,1,0,0
27680,-0.00054236,0,-0.67388,--,-0.65928,1,0,0
27681,-0.00054232,0,-0.61645,--,-0.6031,1,0,0
27682,-0.00054228,0,-0.57396,--,-0.56152,1,0,0
27683,-0.00054224,0,-0.51538,--,-0.50421,1,0,0
27684,-0.0005422,0,0.40346,--,0.39471,1,0,0
27685,-0.00054216,0,0.24496,--,0.23965,1,0,0
27686,-0.00054212,0,-0.15704,--,-0.15363,1,0,0
27687,-0.00054208,0,0.8043,--,0.78687,1,0,0
27688,-0.00054204,0,-0.31554,--,-0.3087,1,0,0
27689,-0.000542,0,-0.0284,--,-0.02778,1,0,0
27690,-0.00054196,0,0.24496,--,0.23965,1,0,0
27691,-0.00054192,0,-0.61645,--,-0.6031,1,0,0
27692,-0.00054188,0,-0.57396,--,-0.56152,1,0,0
27693,-0.00054184,0,-0.61645,--,-0.6031,1,0,0
27694,-0.0005418,0,0.15882,--,0.15537,1,0,0
27695,-0.00054176,0,1.09144,--,1.06779,1,0,0
27696,-0.00054172,0,0.50338,--,0.49247,1,0,0
27697,-0.00054168,0,0.15882,--,0.15537,1,0,0
27698,-0.00054164,0,0.15882,--,0.15537,1,0,0
27699,-0.0005416,0,-0.15704,--,-0.15363,1,0,0
27700,-0.00054156,0,-0.11454,--,-0.11206,1,0,0
27701,-0.00054152,0,-0.31554,--,-0.3087,1,0,0
27702,-0.00054148,0,-0.0284,--,-0.02778,1,0,0
27703,-0.00054144,0,-1.59272,--,-1.55821,1,0,0
27704,-0.0005414,0,-1.53529,--,-1.50202,1,0,0
27705,-0.00054136,0,-1.4928,--,-1.46045,1,0,0
27706,-0.00054132,0,-0.51538,--,-0.50421,1,0,0
27707,-0.00054128,0,-0.25696,--,-0.25139,1,0,0
27708,-0.00054124,0,-0.47289,--,-0.46264,1,0,0
27709,-0.0005412,0,-0.47289,--,-0.46264,1,0,0
27710,-0.00054116,0,-0.58774,--,-0.575,1,0,0
27711,-0.00054112,0,0.08646,--,0.08458,1,0,0
27712,-0.00054108,0,1.02023,--,0.99812,1,0,0
27713,-0.00054104,0,-0.0284,--,-0.02778,1,0,0
27714,-0.000541,0,-0.28567,--,-0.27948,1,0,0
27715,-0.00054096,0,0.91916,--,0.89924,1,0,0
27716,-0.00054092,0,1.69557,--,1.65883,1,0,0
27717,-0.00054088,0,1.65193,--,1.61613,1,0,0
27718,-0.00054084,0,-0.09961,--,-0.09745,1,0,0
27719,-0.0005408,0,-0.37296,--,-0.36488,1,0,0
27720,-0.00054076,0,1.29243,--,1.26443,1,0,0
27721,-0.00054072,0,0.73309,--,0.7172,1,0,0
27722,-0.00054068,0,1.98156,--,1.93862,1,0,0
27723,-0.00054064,0,0.03018,--,0.02952,1,0,0
27724,-0.0005406,0,0.37474,--,0.36662,1,0,0
27725,-0.00054056,0,0.93409,--,0.91384,1,0,0
27726,-0.00054052,0,-0.17082,--,-0.16712,1,0,0
27727,-0.00054048,0,-1.24816,--,-1.22111,1,0,0
27728,-0.00054044,0,-2.51156,--,-2.45713,1,0,0
27729,-0.0005404,0,-0.87488,--,-0.85592,1,0,0
27730,-0.00054036,0,-0.17082,--,-0.16712,1,0,0
27731,-0.00054032,0,-0.57396,--,-0.56152,1,0,0
27732,-0.00054028,0,-1.53529,--,-1.50202,1,0,0
27733,-0.00054024,0,-0.91737,--,-0.8975,1,0,0
27734,-0.0005402,0,0.03018,--,0.02952,1,0,0
27735,-0.00054016,0,0.4896,--,0.47899,1,0,0
27736,-0.00054012,0,0.40346,--,0.39471,1,0,0
27737,-0.00054008,0,-0.53031,--,-0.51882,1,0,0
27738,-0.00054004,0,-1.1333,--,-1.10874,1,0,0
27739,-0.00054,0,-0.21446,--,-0.20982,1,0,0
27740,-0.00053996,0,0.20246,--,0.19807,1,0,0
27741,-0.00053992,0,0.24496,--,0.23965,1,0,0
27742,-0.00053988,0,-0.5016,--,-0.49073,1,0,0
27743,-0.00053984,0,1.12015,--,1.09588,1,0,0
27744,-0.0005398,0,-0.37296,--,-0.36488,1,0,0
27745,-0.00053976,0,-0.54524,--,-0.53343,1,0,0
27746,-0.00053972,0,0.4896,--,0.47899,1,0,0
27747,-0.00053968,0,-0.22825,--,-0.2233,1,0,0
27748,-0.00053964,0,-0.51538,--,-0.50421,1,0,0
27749,-0.0005396,0,-0.51538,--,-0.50421,1,0,0
27750,-0.00053956,0,0.24496,--,0.23965,1,0,0
27751,-0.00053952,0,0.41724,--,0.4082,1,0,0
27752,-0.00053948,0,-0.47289,--,-0.46264,1,0,0
27753,-0.00053944,0,-0.40168,--,-0.39297,1,0,0
27754,-0.0005394,0,0.37474,--,0.36662,1,0,0
27755,-0.00053936,0,-0.18575,--,-0.18172,1,0,0
27756,-0.00053932,0,0.14503,--,0.14189,1,0,0
27757,-0.00053928,0,0.14503,--,0.14189,1,0,0
27758,-0.00053924,0,-0.67388,--,-0.65928,1,0,0
27759,-0.0005392,0,0.7618,--,0.7453,1,0,0
27760,-0.00053916,0,1.93907,--,1.89705,1,0,0
27761,-0.00053912,0,-0.18575,--,-0.18172,1,0,0
27762,-0.00053908,0,-0.51538,--,-0.50421,1,0,0
27763,-0.00053904,0,3.16E-04,--,3.09E-04,1,0,0
27764,-0.000539,0,0.03018,--,0.02952,1,0,0
27765,-0.00053896,0,0.37474,--,0.36662,1,0,0
27766,-0.00053892,0,0.15882,--,0.15537,1,0,0
27767,-0.00053888,0,0.10139,--,0.09919,1,0,0
27768,-0.00053884,0,-0.0284,--,-0.02778,1,0,0
27769,-0.0005388,0,0.41724,--,0.4082,1,0,0
27770,-0.00053876,0,0.56081,--,0.54866,1,0,0
27771,-0.00053872,0,0.37474,--,0.36662,1,0,0
27772,-0.00053868,0,-0.3006,--,-0.29409,1,0,0
27773,-0.00053864,0,-1.3343,--,-1.30538,1,0,0
27774,-0.0005386,0,-0.12832,--,-0.12554,1,0,0
27775,-0.00053856,0,0.01525,--,0.01492,1,0,0
27776,-0.00053852,0,1.07765,--,1.0543,1,0,0
27777,-0.00053848,0,1.65193,--,1.61613,1,0,0
27778,-0.00053844,0,1.99649,--,1.95323,1,0,0
27779,-0.0005384,0,0.67566,--,0.66102,1,0,0
27780,-0.00053836,0,-0.21446,--,-0.20982,1,0,0
27781,-0.00053832,0,0.83301,--,0.81496,1,0,0
27782,-0.00053828,0,-0.47289,--,-0.46264,1,0,0
27783,-0.00053824,0,-0.44417,--,-0.43455,1,0,0
27784,-0.0005382,0,0.79052,--,0.77339,1,0,0
27785,-0.00053816,0,-0.54524,--,-0.53343,1,0,0
27786,-0.00053812,0,-1.04716,--,-1.02447,1,0,0
27787,-0.00053808,0,-0.61645,--,-0.6031,1,0,0
27788,-0.00053804,0,0.74687,--,0.73069,1,0,0
27789,-0.000538,0,-0.25696,--,-0.25139,1,0,0
27790,-0.00053796,0,-1.59272,--,-1.55821,1,0,0
27791,-0.00053792,0,-0.18575,--,-0.18172,1,0,0
27792,-0.00053788,0,0.01525,--,0.01492,1,0,0
27793,-0.00053784,0,0.66073,--,0.64641,1,0,0
27794,-0.0005378,0,-2.33928,--,-2.28858,1,0,0
27795,-0.00053776,0,0.04396,--,0.04301,1,0,0
27796,-0.00053772,0,-0.28567,--,-0.27948,1,0,0
27797,-0.00053768,0,0.9628,--,0.94193,1,0,0
27798,-0.00053764,0,-0.08582,--,-0.08396,1,0,0
27799,-0.0005376,0,0.31732,--,0.31044,1,0,0
27800,-0.00053756,0,-0.21446,--,-0.20982,1,0,0
27801,-0.00053752,0,0.73309,--,0.7172,1,0,0
27802,-0.00053748,0,0.7618,--,0.7453,1,0,0
27803,-0.00053744,0,-0.05711,--,-0.05587,1,0,0
27804,-0.0005374,0,0.51716,--,0.50596,1,0,0
27805,-0.00053736,0,0.28745,--,0.28122,1,0,0
27806,-0.00053732,0,0.20246,--,0.19807,1,0,0
27807,-0.00053728,0,-1.27687,--,-1.2492,1,0,0
27808,-0.00053724,0,-1.16202,--,-1.13683,1,0,0
27809,-0.0005372,0,-0.3006,--,-0.29409,1,0,0
27810,-0.00053716,0,-0.21446,--,-0.20982,1,0,0
27811,-0.00053712,0,-0.18575,--,-0.18172,1,0,0
27812,-0.00053708,0,-0.47289,--,-0.46264,1,0,0
27813,-0.00053704,0,0.20246,--,0.19807,1,0,0
27814,-0.000537,0,0.37474,--,0.36662,1,0,0
27815,-0.00053696,0,0.91916,--,0.89924,1,0,0
27816,-0.00053692,0,0.70438,--,0.68911,1,0,0
27817,-0.00053688,0,-0.18575,--,-0.18172,1,0,0
27818,-0.00053684,0,0.51716,--,0.50596,1,0,0
27819,-0.0005368,0,0.24496,--,0.23965,1,0,0
27820,-0.00053676,0,-1.53529,--,-1.50202,1,0,0
27821,-0.00053672,0,-0.25696,--,-0.25139,1,0,0
27822,-0.00053668,0,-0.78874,--,-0.77165,1,0,0
27823,-0.00053664,0,-0.3006,--,-0.29409,1,0,0
27824,-0.0005366,0,0.20246,--,0.19807,1,0,0
27825,-0.00053656,0,-0.84616,--,-0.82783,1,0,0
27826,-0.00053652,0,-0.48782,--,-0.47725,1,0,0
27827,-0.00053648,0,-0.21446,--,-0.20982,1,0,0
27828,-0.00053644,0,-0.18575,--,-0.18172,1,0,0
27829,-0.0005364,0,-0.40168,--,-0.39297,1,0,0
27830,-0.00053636,0,0.24496,--,0.23965,1,0,0
27831,-0.00053632,0,-0.47289,--,-0.46264,1,0,0
27832,-0.00053628,0,0.15882,--,0.15537,1,0,0
27833,-0.00053624,0,0.67566,--,0.66102,1,0,0
27834,-0.0005362,0,0.61823,--,0.60484,1,0,0
27835,-0.00053616,0,1.62322,--,1.58804,1,0,0
27836,-0.00053612,0,0.11517,--,0.11268,1,0,0
27837,-0.00053608,0,0.89044,--,0.87114,1,0,0
27838,-0.00053604,0,1.50836,--,1.47567,1,0,0
27839,-0.000536,0,1.49343,--,1.46107,1,0,0
27840,-0.00053596,0,0.56081,--,0.54866,1,0,0
27841,-0.00053592,0,0.70438,--,0.68911,1,0,0
27842,-0.00053588,0,-0.21446,--,-0.20982,1,0,0
27843,-0.00053584,0,0.74687,--,0.73069,1,0,0
27844,-0.0005358,0,-0.11454,--,-0.11206,1,0,0
27845,-0.00053576,0,-0.31554,--,-0.3087,1,0,0
27846,-0.00053572,0,-0.67388,--,-0.65928,1,0,0
27847,-0.00053568,0,-0.71753,--,-0.70198,1,0,0
27848,-0.00053564,0,-0.18575,--,-0.18172,1,0,0
27849,-0.0005356,0,0.04396,--,0.04301,1,0,0
27850,-0.00053556,0,-0.37296,--,-0.36488,1,0,0
27851,-0.00053552,0,-0.1421,--,-0.13903,1,0,0
27852,-0.00053548,0,-1.39173,--,-1.36157,1,0,0
27853,-0.00053544,0,-0.81745,--,-0.79974,1,0,0
27854,-0.0005354,0,-0.51538,--,-0.50421,1,0,0
27855,-0.00053536,0,-2.51156,--,-2.45713,1,0,0
27856,-0.00053532,0,-1.04716,--,-1.02447,1,0,0
27857,-0.00053528,0,-0.90359,--,-0.88401,1,0,0
27858,-0.00053524,0,0.40346,--,0.39471,1,0,0
27859,-0.0005352,0,0.6033,--,0.59023,1,0,0
27860,-0.00053516,0,-0.18575,--,-0.18172,1,0,0
27861,-0.00053512,0,-0.18575,--,-0.18172,1,0,0
27862,-0.00053508,0,-0.12832,--,-0.12554,1,0,0
27863,-0.00053504,0,0.37474,--,0.36662,1,0,0
27864,-0.000535,0,0.89044,--,0.87114,1,0,0
27865,-0.00053496,0,0.50338,--,0.49247,1,0,0
27866,-0.00053492,0,-0.60267,--,-0.58961,1,0,0
27867,-0.00053488,0,0.93409,--,0.91384,1,0,0
27868,-0.00053484,0,0.77559,--,0.75878,1,0,0
27869,-0.0005348,0,-0.27189,--,-0.266,1,0,0
27870,-0.00053476,0,1.06387,--,1.04082,1,0,0
27871,-0.00053472,0,-0.22825,--,-0.2233,1,0,0
27872,-0.00053468,0,0.20246,--,0.19807,1,0,0
27873,-0.00053464,0,-0.08582,--,-0.08396,1,0,0
27874,-0.0005346,0,-0.1421,--,-0.13903,1,0,0
27875,-0.00053456,0,0.8043,--,0.78687,1,0,0
27876,-0.00053452,0,0.63202,--,0.61832,1,0,0
27877,-0.00053448,0,1.29243,--,1.26443,1,0,0
27878,-0.00053444,0,0.91916,--,0.89924,1,0,0
27879,-0.0005344,0,-1.16202,--,-1.13683,1,0,0
27880,-0.00053436,0,-0.37296,--,-0.36488,1,0,0
27881,-0.00053432,0,0.77559,--,0.75878,1,0,0
27882,-0.00053428,0,-0.55903,--,-0.54691,1,0,0
27883,-0.00053424,0,0.8043,--,0.78687,1,0,0
27884,-0.0005342,0,0.20246,--,0.19807,1,0,0
27885,-0.00053416,0,0.37474,--,0.36662,1,0,0
27886,-0.00053412,0,0.24496,--,0.23965,1,0,0
27887,-0.00053408,0,0.9628,--,0.94193,1,0,0
27888,-0.00053404,0,0.79052,--,0.77339,1,0,0
27889,-0.000534,0,0.9628,--,0.94193,1,0,0
27890,-0.00053396,0,0.03018,--,0.02952,1,0,0
27891,-0.00053392,0,-0.3431,--,-0.33566,1,0,0
27892,-0.00053388,0,0.74687,--,0.73069,1,0,0
27893,-0.00053384,0,-0.25696,--,-0.25139,1,0,0
27894,-0.0005338,0,0.24496,--,0.23965,1,0,0
27895,-0.00053376,0,-0.18575,--,-0.18172,1,0,0
27896,-0.00053372,0,-0.61645,--,-0.6031,1,0,0
27897,-0.00053368,0,3.16E-04,--,3.09E-04,1,0,0
27898,-0.00053364,0,-1.53529,--,-1.50202,1,0,0
27899,-0.0005336,0,-0.21446,--,-0.20982,1,0,0
27900,-0.00053356,0,-1.46293,--,-1.43123,1,0,0
27901,-0.00053352,0,-0.91737,--,-0.8975,1,0,0
27902,-0.00053348,0,-0.76002,--,-0.74355,1,0,0
27903,-0.00053344,0,3.16E-04,--,3.09E-04,1,0,0
27904,-0.0005334,0,-0.67388,--,-0.65928,1,0,0
27905,-0.00053336,0,0.93409,--,0.91384,1,0,0
27906,-0.00053332,0,1.04894,--,1.02621,1,0,0
27907,-0.00053328,0,3.16E-04,--,3.09E-04,1,0,0
27908,-0.00053324,0,-0.41546,--,-0.40646,1,0,0
27909,-0.0005332,0,0.04396,--,0.04301,1,0,0
27910,-0.00053316,0,-0.53031,--,-0.51882,1,0,0
27911,-0.00053312,0,0.28745,--,0.28122,1,0,0
27912,-0.00053308,0,-0.41546,--,-0.40646,1,0,0
27913,-0.00053304,0,0.34488,--,0.33741,1,0,0
27914,-0.000533,0,-0.21446,--,-0.20982,1,0,0
27915,-0.00053296,0,3.16E-04,--,3.09E-04,1,0,0
27916,-0.00053292,0,-1.43537,--,-1.40427,1,0,0
27917,-0.00053288,0,-0.47289,--,-0.46264,1,0,0
27918,-0.00053284,0,-0.67388,--,-0.65928,1,0,0
27919,-0.0005328,0,-1.10459,--,-1.08065,1,0,0
27920,-0.00053276,0,0.15882,--,0.15537,1,0,0
27921,-0.00053272,0,0.15882,--,0.15537,1,0,0
27922,-0.00053268,0,0.70438,--,0.68911,1,0,0
27923,-0.00053264,0,-0.28567,--,-0.27948,1,0,0
27924,-0.0005326,0,-0.21446,--,-0.20982,1,0,0
27925,-0.00053256,0,-0.5016,--,-0.49073,1,0,0
27926,-0.00053252,0,0.23003,--,0.22504,1,0,0
27927,-0.00053248,0,1.42222,--,1.3914,1,1,56
27928,-0.00053244,0,-0.42924,--,-0.41994,1,1,0
27929,-0.0005324,0,0.30238,--,0.29583,1,1,0
27930,-0.00053236,0,0.99151,--,0.97003,1,1,0
27931,-0.00053232,0,-0.5016,--,-0.49073,1,1,0
27932,-0.00053228,0,-0.67388,--,-0.65928,1,1,0
27933,-0.00053224,0,-0.09961,--,-0.09745,1,1,0
27934,-0.0005322,0,-0.57396,--,-0.56152,1,1,0
27935,-0.00053216,0,0.15882,--,0.15537,1,1,0
27936,-0.00053212,0,3.16E-04,--,3.09E-04,1,1,0
27937,-0.00053208,0,1.04894,--,1.02621,1,1,0
27938,-0.00053204,0,0.4896,--,0.47899,1,1,0
27939,-0.000532,0,0.04396,--,0.04301,1,1,0
27940,-0.00053196,0,-0.28567,--,-0.27948,1,1,0
27941,-0.00053192,0,-0.3431,--,-0.33566,1,1,0
27942,-0.00053188,0,1.07765,--,1.0543,1,1,0
27943,-0.00053184,0,-1.34923,--,-1.31999,1,1,0
27944,-0.0005318,0,-0.42924,--,-0.41994,1,1,0
27945,-0.00053176,0,0.04396,--,0.04301,1,1,0
27946,-0.00053172,0,-0.18575,--,-0.18172,1,1,0
27947,-0.00053168,0,0.81923,--,0.80148,1,1,0
27948,-0.00053164,0,-1.43537,--,-1.40427,1,1,0
27949,-0.0005316,0,-0.5016,--,-0.49073,1,1,0
27950,-0.00053156,0,0.91916,--,0.89924,1,1,0
27951,-0.00053152,0,-0.24318,--,-0.23791,1,1,0
27952,-0.00053148,0,-0.97595,--,-0.9548,1,1,0
27953,-0.00053144,0,-0.28567,--,-0.27948,1,1,0
27954,-0.0005314,0,-0.61645,--,-0.6031,1,1,0
27955,-0.00053136,0,-0.17082,--,-0.16712,1,1,0
27956,-0.00053132,0,-0.09961,--,-0.09745,1,1,0
27957,-0.00053128,0,-0.42924,--,-0.41994,1,1,0
27958,-0.00053124,0,0.57459,--,0.56214,1,1,0
27959,-0.0005312,0,-0.18575,--,-0.18172,1,1,0
27960,-0.00053116,0,-0.78874,--,-0.77165,1,1,0
27961,-0.00053112,0,-0.91737,--,-0.8975,1,1,0
27962,-0.00053108,0,-0.87488,--,-0.85592,1,1,0
27963,-0.00053104,0,3.16E-04,--,3.09E-04,1,1,0
27964,-0.000531,0,-0.40168,--,-0.39297,1,1,0
27965,-0.00053096,0,-0.24318,--,-0.23791,1,1,0
27966,-0.00053092,0,0.10139,--,0.09919,1,1,0
27967,-0.00053088,0,-0.8611,--,-0.84244,1,1,0
27968,-0.00053084,0,-1.53529,--,-1.50202,1,1,0
27969,-0.0005308,0,-1.4928,--,-1.46045,1,1,0
27970,-0.00053076,0,-1.39173,--,-1.36157,1,1,0
27971,-0.00053072,0,0.04396,--,0.04301,1,1,0
27972,-0.00053068,0,-0.0284,--,-0.02778,1,1,0
27973,-0.00053064,0,0.56081,--,0.54866,1,1,0
27974,-0.0005306,0,1.07765,--,1.0543,1,1,0
27975,-0.00053056,0,-0.63024,--,-0.61658,1,1,0
27976,-0.00053052,0,-0.22825,--,-0.2233,1,1,0
27977,-0.00053048,0,-0.67388,--,-0.65928,1,1,0
27978,-0.00053044,0,-0.45796,--,-0.44803,1,1,0
27979,-0.0005304,0,0.83301,--,0.81496,1,1,0
27980,-0.00053036,0,0.57459,--,0.56214,1,1,0
27981,-0.00053032,0,0.28745,--,0.28122,1,1,0
27982,-0.00053028,0,0.73309,--,0.7172,1,1,0
27983,-0.00053024,0,0.66073,--,0.64641,1,1,0
27984,-0.0005302,0,1.99649,--,1.95323,1,1,0
27985,-0.00053016,0,0.91916,--,0.89924,1,1,0
27986,-0.00053012,0,1.86786,--,1.82738,1,1,0
27987,-0.00053008,0,-0.61645,--,-0.6031,1,1,0
27988,-0.00053004,0,-0.67388,--,-0.65928,1,1,0
27989,-0.00053,0,-0.67388,--,-0.65928,1,1,0
27990,-0.00052996,0,-0.41546,--,-0.40646,1,0,0
27991,-0.00052992,0,-1.4928,--,-1.46045,1,0,0
27992,-0.00052988,0,-0.08582,--,-0.08396,1,0,0
27993,-0.00052984,0,-0.31554,--,-0.3087,1,0,0
27994,-0.0005298,0,-0.76002,--,-0.74355,1,0,0
27995,-0.00052976,0,-0.68881,--,-0.67389,1,0,0
27996,-0.00052972,0,0.1726,--,0.16886,1,0,0
27997,-0.00052968,0,3.16E-04,--,3.09E-04,1,0,0
27998,-0.00052964,0,-0.87488,--,-0.85592,1,0,0
27999,-0.0005296,0,0.94787,--,0.92733,1,0,0
28000,-0.00052956,0,1.46472,--,1.43297,1,0,0
28001,-0.00052952,0,0.14503,--,0.14189,1,0,0
28002,-0.00052948,0,-0.35803,--,-0.35027,1,0,0
28003,-0.00052944,0,-0.45796,--,-0.44803,1,0,0
28004,-0.0005294,0,-0.42924,--,-0.41994,1,0,0
28005,-0.00052936,0,0.20246,--,0.19807,1,0,0
28006,-0.00052932,0,1.04894,--,1.02621,1,0,0
28007,-0.00052928,0,1.07765,--,1.0543,1,0,0
28008,-0.00052924,0,-1.37794,--,-1.34808,1,0,0
28009,-0.0005292,0,-0.08582,--,-0.08396,1,0,0
28010,-0.00052916,0,1.02023,--,0.99812,1,0,0
28011,-0.00052912,0,0.3311,--,0.32392,1,0,0
28012,-0.00052908,0,0.4896,--,0.47899,1,0,0
28013,-0.00052904,0,1.55086,--,1.51725,1,0,0
28014,-0.000529,0,0.69059,--,0.67563,1,0,0
28015,-0.00052896,0,-0.18575,--,-0.18172,1,0,0
28016,-0.00052892,0,0.70438,--,0.68911,1,0,0
28017,-0.00052888,0,-1.4928,--,-1.46045,1,0,0
28018,-0.00052884,0,0.44595,--,0.43629,1,0,0
28019,-0.0005288,0,0.6033,--,0.59023,1,0,0
28020,-0.00052876,0,0.40346,--,0.39471,1,0,0
28021,-0.00052872,0,0.44595,--,0.43629,1,0,0
28022,-0.00052868,0,0.24496,--,0.23965,1,0,0
28023,-0.00052864,0,-0.18575,--,-0.18172,1,0,0
28024,-0.0005286,0,-0.12832,--,-0.12554,1,0,0
28025,-0.00052856,0,-0.21446,--,-0.20982,1,0,0
28026,-0.00052852,0,0.04396,--,0.04301,1,0,0
28027,-0.00052848,0,-1.1333,--,-1.10874,1,0,0
28028,-0.00052844,0,-1.06209,--,-1.03908,1,0,0
28029,-0.0005284,0,1.06387,--,1.04082,1,0,0
28030,-0.00052836,0,0.7618,--,0.7453,1,0,0
28031,-0.00052832,0,1.22122,--,1.19476,1,0,0
28032,-0.00052828,0,1.99649,--,1.95323,1,0,0
28033,-0.00052824,0,0.34488,--,0.33741,1,0,0
28034,-0.0005282,0,1.66571,--,1.62962,1,0,0
28035,-0.00052816,0,-0.1421,--,-0.13903,1,0,0
28036,-0.00052812,0,-0.76002,--,-0.74355,1,0,0
28037,-0.00052808,0,0.69059,--,0.67563,1,0,0
28038,-0.00052804,0,1.07765,--,1.0543,1,0,0
28039,-0.000528,0,0.91916,--,0.89924,1,0,0
28040,-0.00052796,0,0.30238,--,0.29583,1,0,0
28041,-0.00052792,0,1.36479,--,1.33522,1,0,0
28042,-0.00052788,0,-0.47289,--,-0.46264,1,0,0
28043,-0.00052784,0,-0.3431,--,-0.33566,1,0,0
28044,-0.0005278,0,0.20246,--,0.19807,1,0,0
28045,-0.00052776,0,-1.55022,--,-1.51663,1,0,0
